,R01_06_CO201,R01_06_FCI01,R01_06_MVV01,R01_06_TRU01,HTR9_VES01_SI01,HTR9_VES01_TUD01,HTRK_RAD03_TF01,HTRK_VEN01_SpTI01_C
2025-09-09 00:15:00+00:00,464.5817308,249.6801347,0,24.2150641,0,17.37106971,25.1,10
2025-09-09 00:20:00+00:00,464.9022222,247.1876923,0,24.13473684,0,17.30707937,25.1,10
2025-09-09 00:25:00+00:00,464.9857143,248.0087912,0,24.09428571,0,17.27844444,25.1,10
2025-09-09 00:30:00+00:00,465,246.6524927,0,23.99316855,0,17.16,25.1,10
2025-09-09 00:35:00+00:00,464.0444444,254.6545455,0,23.91454545,0,17.0855,25.09333333,10
2025-09-09 00:40:00+00:00,465.875,246.2888889,0,23.998,0,17.12066667,25,10
2025-09-09 00:45:00+00:00,467.5178571,249.7615741,0,23.99285714,0,17.0475,25,10
2025-09-09 00:50:00+00:00,467.5043917,249.0172922,0,23.95200321,0,16.98383929,25,10
2025-09-09 00:55:00+00:00,467,246.9927273,0,23.9,0,16.98533333,25,10
2025-09-09 01:00:00+00:00,467,250.183165,0,23.81333333,0,17.19365801,25,10
2025-09-09 01:05:00+00:00,467,251.2458874,0,23.8,0,17.176,25,10
2025-09-09 01:10:00+00:00,468.6,251.2666667,0,23.8,0,17.13778571,25,10
2025-09-09 01:15:00+00:00,467.5948718,250.0857143,0,23.8,0,17.06,25,10
2025-09-09 01:20:00+00:00,468.5020833,246.3958333,0,23.73333333,0,17.1,25,10
2025-09-09 01:25:00+00:00,469,250.1727096,0,23.7,0,16.944,25,10
2025-09-09 01:30:00+00:00,469.2552381,251.1511278,0,23.7,0,16.684,25,10
2025-09-09 01:35:00+00:00,470.0307692,248.7927273,0,23.7,0,16.80448413,25,10
2025-09-09 01:40:00+00:00,471.3285714,250.8922078,0,23.7,0,16.89333333,25,10
2025-09-09 01:45:00+00:00,472,250.26775,0,23.66799204,0,16.91359477,25,10
2025-09-09 01:50:00+00:00,472.7013889,249.6337482,0,23.61081081,0,17.24328947,25,10
2025-09-09 01:55:00+00:00,472.9333333,250.0477051,0,23.6,0,17.4,25,10
2025-09-09 02:00:00+00:00,471.4809524,248.7675585,0,23.6,0,17.32979021,25,10
2025-09-09 02:05:00+00:00,472.325,251.5166667,0,23.6,0,17.4775,25,10
2025-09-09 02:10:00+00:00,473.6,250.0851852,0,23.6,0,17.74419048,25,10
2025-09-09 02:15:00+00:00,474.0161325,248.9638496,0,23.53714286,0,17.54461538,25,10
2025-09-09 02:20:00+00:00,474.7608166,250.3397705,0,23.50859669,0,17.47062228,25,10
2025-09-09 02:25:00+00:00,474.3511905,250.25,0,23.54833333,0,17.29722222,25,10
2025-09-09 02:30:00+00:00,473.5777778,248.5155556,0,23.5,0,17.48634615,25,10
2025-09-09 02:35:00+00:00,473,245.9619048,0,23.5,0,17.81014286,25,10
2025-09-09 02:40:00+00:00,473.4666667,245.2068531,0,23.5,0,17.5,25,10
2025-09-09 02:45:00+00:00,474.025,248.0677695,0,23.44833333,0,17.4696,25,10
2025-09-09 02:50:00+00:00,474.65,250.2666667,0,23.4,0,17.458,25,10
2025-09-09 02:55:00+00:00,475.5555556,250.4775641,0,23.4,0,17.275,25,10
2025-09-09 03:00:00+00:00,475.2857143,164.6461538,0,23.4,0,16.87605714,25,13.00521739
2025-09-09 03:05:00+00:00,476,0,0,23.365,0,16.27488889,25,17.2
2025-09-09 03:10:00+00:00,476.3777778,67.44,0,23.34,0,15.95142857,25,17.2602
2025-09-09 03:15:00+00:00,476.9625,185.0476427,0,23.4,0,16.11277778,25,17.31376996
2025-09-09 03:20:00+00:00,473.1,52.89865546,0,23.40883929,0,16.59316667,25,17.29927143
2025-09-09 03:25:00+00:00,474.0807692,52.77142857,0,23.5,0,17.02571429,25,17.28
2025-09-09 03:30:00+00:00,474.3333333,52.03846154,0,23.5,0,17.20833333,25,17.25653846
2025-09-09 03:35:00+00:00,475.35,51.93684211,0,23.5,0,17.305,25,17.24689474
2025-09-09 03:40:00+00:00,475.9460317,51.46715909,0,23.5,0,17.44355238,25,17.23162803
2025-09-09 03:45:00+00:00,474.2461538,52.11724138,0,23.5,0,17.58927273,25,17.20957367
2025-09-09 03:50:00+00:00,473.8333333,52.87368421,0,23.5,0,17.66,25,17.17488995
2025-09-09 03:55:00+00:00,474.69,51.42077922,0,23.5,0,17.7,25,17.1427013
2025-09-09 04:00:00+00:00,474.1,53.09210526,0,23.5,0,17.6,25,17.10947368
2025-09-09 04:05:00+00:00,473.3285714,58.96695652,0,23.5,0,17.67,25,17.06762929
2025-09-09 04:10:00+00:00,474.0888889,72.96666667,0,23.59666667,0.085,18.00175,25,17.01854545
2025-09-09 04:15:00+00:00,475.6646154,88.23142857,0,23.6,0.188476191,17.98088889,25,17.00133333
2025-09-09 04:20:00+00:00,475.45,100.0461538,0,23.6,0.263076923,17.63,25,17
2025-09-09 04:25:00+00:00,477.8742857,115.04,0,23.6,0.640716578,17.59364286,25,17
2025-09-09 04:30:00+00:00,476.2,134.9,0,23.6,1.313861404,18.17142857,25,17
2025-09-09 04:35:00+00:00,477.4222222,146.6666667,0,23.6,1.882962963,18.36222222,25,17
2025-09-09 04:40:00+00:00,479,165.9008097,0,23.6,2.43131579,18.24090909,25,17
2025-09-09 04:45:00+00:00,477.5911111,173.7288401,0,23.6,3.02664839,18.2,25,17
2025-09-09 04:50:00+00:00,477.06,192.68,0,23.69030769,4.686433333,18.38698413,24.90857143,17
2025-09-09 04:55:00+00:00,479,200.4222222,0,23.69177778,7.19559596,18.33236538,24.9,17
2025-09-09 05:00:00+00:00,479.6933333,217,0,23.6,10.03750682,18.39,24.9,17
2025-09-09 05:05:00+00:00,478.6,241.5771429,0,23.6,14.64618408,18.466,24.9,17
2025-09-09 05:10:00+00:00,479,250.4658009,0,23.58,18.27055556,18.57,24.9,17
2025-09-09 05:15:00+00:00,479.0625,248.5714286,0,23.41666667,23.51160173,18.38565972,24.9,17
2025-09-09 05:20:00+00:00,480.3003175,247.0124618,0,23.4,25.92814,18.30427619,24.9,17
2025-09-09 05:25:00+00:00,489.56,239.7097403,0,23.4,30.84209524,18.216,24.9,17
2025-09-09 05:30:00+00:00,487.1528205,250.25,0,23.4,26.54818636,18.138,24.9,17
2025-09-09 05:35:00+00:00,490.7239819,244.3227106,0,23.4,29.40000216,18.211,24.9,17
2025-09-09 05:40:00+00:00,490.1714286,244.8571429,0,23.4,31.92909348,18.2,24.9,17
2025-09-09 05:45:00+00:00,492.5681818,255.2180602,0,23.4,27.21695934,18.26,24.9,17
2025-09-09 05:50:00+00:00,492.1619318,251.2752976,0,23.4,26.69516369,17.87190476,24.9,17
2025-09-09 05:55:00+00:00,491.4,244.7333333,0,23.4,23.13561905,17.464,24.9,17
2025-09-09 06:00:00+00:00,507.4304762,240.7022857,0,23.3488,18.43805385,17.1,24.9,17
2025-09-09 06:05:00+00:00,547.1174603,247.3619048,0,23.37307692,21.24630769,16.8,24.9,17
2025-09-09 06:10:00+00:00,572.7846154,248.04,0,23.41288889,24.12282297,16.75022727,24.9,17
2025-09-09 06:15:00+00:00,581.4454545,244.4181818,0,23.46909091,28.22893939,16.74,24.9,17
2025-09-09 06:20:00+00:00,638.2,251.4244444,0,23.58,34.84266783,17.35333333,24.9,17
2025-09-09 06:25:00+00:00,675.889881,247.2222222,0,23.75241228,34.50544444,17.762,24.9,17
2025-09-09 06:30:00+00:00,680.6,246.7730109,0,23.86,44.39852336,18.148,24.9,17
2025-09-09 06:35:00+00:00,676.825,246.5034965,0,23.9,68.18769091,18.39942857,24.9,17
2025-09-09 06:40:00+00:00,675.047619,244.7148148,0,23.9,73.22683725,18.6945614,24.9,17
2025-09-09 06:45:00+00:00,665.2888889,247.9047619,0,23.964,80.4392934,18.90625,24.9,17
2025-09-09 06:50:00+00:00,661.532967,248.6551724,0,24,120.1584552,19.09701876,24.9,17
2025-09-09 06:55:00+00:00,659.1878788,250.4746154,0,24,129.6026,19.22593939,24.9,17
2025-09-09 07:00:00+00:00,657.2020202,250.5068427,0,24.01192951,124.8239795,19.19275,24.9,17
2025-09-09 07:05:00+00:00,655.2,242.8307692,0,24.04333333,137.9449449,19.066,24.9,17
2025-09-09 07:10:00+00:00,621.4,243.9784615,0,24.01466667,144.3643605,19.435,24.9,17
2025-09-09 07:15:00+00:00,585.8642857,245,0,23.9,156.2768,19.719,24.9,17
2025-09-09 07:20:00+00:00,580.8,247.7428571,0,23.89277778,145.1631427,19.78589394,24.9,17
2025-09-09 07:25:00+00:00,598.9371429,251.0627273,0,24.012,114.2871474,19.7359596,24.9,17
2025-09-09 07:30:00+00:00,648.24,248.48,0,24.14715928,119.6292619,19.885,24.9,17
2025-09-09 07:35:00+00:00,660.4375,247.0625,0,24.25125,95.277625,19.98166667,24.9,17
2025-09-09 07:40:00+00:00,652.3164835,246.2473684,0,24.34615385,79.15181818,19.896,24.9,17
2025-09-09 07:45:00+00:00,650.6142857,248.3819444,0,24.4,82.82023559,20.0236,24.9,17
2025-09-09 07:50:00+00:00,656.1257143,247.7518717,0,24.4,98.79327485,19.86285714,24.9,17
2025-09-09 07:55:00+00:00,656.2444444,251.2552941,0,24.40281818,158.3291667,20.30755556,24.9,17
2025-09-09 08:00:00+00:00,656.8449198,251.2888889,0,24.4,139.5326413,20.17454545,24.9,17
2025-09-09 08:05:00+00:00,663.4533333,251.8838384,0,24.44933333,105.5577,20.4674026,24.9,17
2025-09-09 08:10:00+00:00,657.2698413,247.875,0,24.54017857,90.431,20.37214286,24.9,17
2025-09-09 08:15:00+00:00,647.1222222,254.5618182,0,24.58254545,86.15950105,20.18,24.9,17
2025-09-09 08:20:00+00:00,653.3230769,243.3913043,0,24.50095238,101.1567578,20.36,24.9,17
2025-09-09 08:25:00+00:00,639.6588235,251.8908425,0,24.49285714,101.7471401,20.10636039,24.9,17
2025-09-09 08:30:00+00:00,592.5155556,252.2699275,0,24.47402174,101.3012319,19.9976,24.9,17
2025-09-09 08:35:00+00:00,554.6933333,247.886,0,24.37555556,90.39495455,19.93888889,24.9,17
2025-09-09 08:40:00+00:00,539.9934066,255.2984848,0,24.27969697,111.9815326,19.63643939,24.9,17
2025-09-09 08:45:00+00:00,523.6617647,245.5125,0,24.3,106.2387083,19.58175,24.9,17
2025-09-09 08:50:00+00:00,544.1567344,249.5937988,0,24.3,117.6690482,19.75273421,24.9,17
2025-09-09 08:55:00+00:00,557.164183,251.7767742,0,24.2947619,105.2714897,20.18,24.9,17
2025-09-09 09:00:00+00:00,560.0507692,250.3662338,0,24.3,160.402381,20.67460317,24.9,17
2025-09-09 09:05:00+00:00,579.2833333,251.72,0,24.3,177.2858234,20.78238571,24.9,17
2025-09-09 09:10:00+00:00,592.287013,245.8632593,0,24.3,216.1823818,20.569,24.9,17
2025-09-09 09:15:00+00:00,586,253.7424242,0,24.3,225.2899655,21.1075,24.9,17
2025-09-09 09:20:00+00:00,569.7882353,252.0975911,0,24.23130952,230.1027607,21.03692308,24.9,17
2025-09-09 09:25:00+00:00,533.740293,252.6055952,0,24.13922574,226.8520766,21.042,24.9,17
2025-09-09 09:30:00+00:00,490.9555556,249.42,0,24.1,224.1925314,21.19233766,24.9,17
2025-09-09 09:35:00+00:00,494.6307692,250.93,0,24.1,311.4820357,21.60868182,24.9,17
2025-09-09 09:40:00+00:00,501.3311111,253.4111111,0,24.078,236.8640494,21.52413889,24.9,17
2025-09-09 09:45:00+00:00,495,256,0,24.00075758,247.4383846,21.822625,24.9,17
2025-09-09 09:50:00+00:00,491.8666667,244.8,0,24.002,261.2874545,21.9,24.9,17
2025-09-09 09:55:00+00:00,496,247.5082917,0,23.99809524,318.4873546,21.9858,24.9,17
2025-09-09 10:00:00+00:00,497.3799145,251.740765,0,23.81043478,358.8483211,22.08,24.9,17
2025-09-09 10:05:00+00:00,642.6845238,246.3811753,0,24.21666667,290.345,22.21821429,24.9,17
2025-09-09 10:10:00+00:00,690.5949039,249.9165775,0,24.409,210.5120707,22.15773756,24.9,17
2025-09-09 10:15:00+00:00,694,252.7463768,0,24.5,153.327753,21.7375,24.9,17
2025-09-09 10:20:00+00:00,695.1904762,252.4603752,0,24.55478984,147.488187,21.44,24.9,17
2025-09-09 10:25:00+00:00,695.18,246.3754386,0,24.6,164.5422215,20.74035,24.9,17
2025-09-09 10:30:00+00:00,692.7444444,247.1737634,0,24.6,174.454273,20.60398431,24.9,17
2025-09-09 10:35:00+00:00,675.49,247.4315789,0,24.687,165.7652589,20.39436364,24.9,17
2025-09-09 10:40:00+00:00,688.6,252.0769231,0,24.7,183.355259,20.3,24.9,17
2025-09-09 10:45:00+00:00,695.4,250.1842857,0,24.7,192.0286238,20.416,24.9,17
2025-09-09 10:50:00+00:00,694.5384615,247.1595861,0,24.7,184.1021196,20.645,24.9,17
2025-09-09 10:55:00+00:00,654.8666667,249.4545455,0,24.7,177.3663846,21.011,24.9,17
2025-09-09 11:00:00+00:00,617.2,243.2727273,0,24.615,169.3992727,21.625,24.9,17
2025-09-09 11:05:00+00:00,556.7818182,249.6909091,0,24.528,176.9055647,21.706,24.9,17
2025-09-09 11:10:00+00:00,528.9699677,251.3812964,0,24.5,253.5936111,21.7,24.9,17
2025-09-09 11:15:00+00:00,514.3219048,249.0700855,0,24.4562987,288.5537868,21.71244444,24.942,17
2025-09-09 11:20:00+00:00,504.2197802,246.7517857,0,24.4,300.45875,21.905,25,17
2025-09-09 11:25:00+00:00,505.2291667,247.0245614,0,24.4,424.7377895,22.14036364,25,17
2025-09-09 11:30:00+00:00,507.565035,248.557193,0,24.33219884,446.0759012,22.38235,25,17
2025-09-09 11:35:00+00:00,517.7879121,247.0340798,0,24.30312162,504.3501626,22.23478182,25,17
2025-09-09 11:40:00+00:00,522.593254,246.175,0,24.3,529.2041455,21.82925,25,17
2025-09-09 11:45:00+00:00,525.1764706,247.024,0,24.3,561.0944246,22.00732692,25,17
2025-09-09 11:50:00+00:00,526.2190476,247.515,0,24.3,517.75875,22.59,25,17
2025-09-09 11:55:00+00:00,519,250.1703704,0,24.25642857,420.2885333,22.59384127,25,17
2025-09-09 12:00:00+00:00,504.7414286,252.3495652,0,24.2,421.8610316,22.73652727,25,17
2025-09-09 12:05:00+00:00,499.6275079,253.267697,0,24.2,433.9574973,22.85871433,25,17
2025-09-09 12:10:00+00:00,505.8466165,253.4651565,0,24.2,529.9320054,22.78249697,25,17
2025-09-09 12:15:00+00:00,518.687395,250.1613095,0,24.1943,621.8318249,22.89591667,25,17
2025-09-09 12:20:00+00:00,517.7295455,247.27329,0,24.13684211,611.1028769,22.94,25,17
2025-09-09 12:25:00+00:00,513.4310897,246.3407343,0,24.15459117,627.8988036,22.7,25,17
2025-09-09 12:30:00+00:00,510.6,247.1,0,24.14909091,559.0563938,22.64991453,25,17
2025-09-09 12:35:00+00:00,510,243,0,24.1,328.6287519,22.57278431,25,17
2025-09-09 12:40:00+00:00,510.992735,243.0875,0,24.1,468.8903456,22.34830769,25,17
2025-09-09 12:45:00+00:00,512,243,0,24.1,617.35,22.69,25,17
2025-09-09 12:50:00+00:00,511.7076923,243.9366539,0,24.1,586.6992331,22.8963283,25,17
2025-09-09 12:55:00+00:00,486.4,253.1,0,24.05468531,530.1393968,22.855,25,17
2025-09-09 13:00:00+00:00,473.5076923,253.2291667,0,24,528.9579167,22.7,25.01130952,17
2025-09-09 13:05:00+00:00,473.7660131,249.4036616,0,24,521.7068988,22.85210101,25.075,17
2025-09-09 13:10:00+00:00,498.9818182,245.0333333,0,24.037,513.0950994,22.952,25.1,17
2025-09-09 13:15:00+00:00,531.5888889,248.2772727,0,24.1,506.476601,22.67610714,25.1,17
2025-09-09 13:20:00+00:00,527.9822222,245.5531897,0,24.10975,497.4799498,22.86502143,25.1,17
2025-09-09 13:25:00+00:00,526.647619,250.6392157,0,24.1,491.4193965,23.02615385,25.1,17
2025-09-09 13:30:00+00:00,537.1974026,251.2664596,0,24.21265734,485.5103303,23.03547078,25.1,17
2025-09-09 13:35:00+00:00,577,250.3752437,0,24.44071429,479.2065909,23.090625,25.1,17
2025-09-09 13:40:00+00:00,643.012987,249.506571,0,24.69195804,471.8172294,23.16914286,25.1,17
2025-09-09 13:45:00+00:00,675.7301587,248.4705882,0,24.8225,457.9445,23.3,25.1,17
2025-09-09 13:50:00+00:00,683.1961538,249.08,0,24.87647059,454.9053684,23.31648485,25.16166667,17
2025-09-09 13:55:00+00:00,693.21,245.1466667,0,24.84277056,447.2413245,23.226,25.2,17
2025-09-09 14:00:00+00:00,691.6266667,207.2571429,0,24.87882353,398.6865172,22.94475,25.2,17
2025-09-09 14:05:00+00:00,668.9722222,50.90909091,0,24.83809524,411.9268452,22.005,25.2,17
2025-09-09 14:10:00+00:00,784.3035714,90.16353383,0,25.22461538,417.0918889,21.65525,25.2,17
2025-09-09 14:15:00+00:00,838.8844156,140.0777504,0,25.38016149,401.3659343,21.87533333,25.2,17
2025-09-09 14:20:00+00:00,875.4057143,166.7087719,0,25.48870813,391.1453828,22.50771429,25.2,17
2025-09-09 14:25:00+00:00,822.9485714,130.9680135,0,25.40769231,379.6787405,22.35988571,25.2,17
2025-09-09 14:30:00+00:00,776.5666667,99.75050505,0,25.4,369.8126566,21.99428571,25.2,17
2025-09-09 14:35:00+00:00,754.6809524,89.926,0,25.41857143,361.9427527,21.89571429,25.2,17
2025-09-09 14:40:00+00:00,743,82,0,25.50125,352.9112879,21.58895833,25.2,17
2025-09-09 14:45:00+00:00,733.0888889,72.95,0,25.6,342.6174849,21.63493795,25.2,17
2025-09-09 14:50:00+00:00,748.0098485,82.83285714,0,25.603,328.7815,22.26355,25.2,17
2025-09-09 14:55:00+00:00,739.5733333,82.975,0,25.68583333,316.2055175,22.42892857,25.2,17
2025-09-09 15:00:00+00:00,735.0666667,81.43076923,0,25.72,302.0102412,22.22,25.2,17
2025-09-09 15:05:00+00:00,718.6517483,69.036,0,25.8794413,289.15667,22.21,25.2,17
2025-09-09 15:10:00+00:00,765.2095588,88.33086479,0,25.98969156,274.9187014,22.2,25.22,17
2025-09-09 15:15:00+00:00,840.71875,138.7916667,0,26.29166667,261.8845,21.986,25.3,17
2025-09-09 15:20:00+00:00,808.1,120.8545455,0,26.22545455,251.8771273,21.8675,25.3,17
2025-09-09 15:25:00+00:00,606.6538462,56.94805195,0,26.01992674,236.8945065,21.89166667,25.3,17
2025-09-09 15:30:00+00:00,526.1785714,49,0,25.90689441,222.2156979,22.3,25.3,17
2025-09-09 15:35:00+00:00,497.12,49.02142857,0,25.9,209.5273714,22.3,25.3,17
2025-09-09 15:40:00+00:00,473.6909091,49,0,25.9,197.3250361,21.9875641,25.3,17
2025-09-09 15:45:00+00:00,467.5576377,48.88,0,25.9,183.4251371,21.90533333,25.3,17
2025-09-09 15:50:00+00:00,456.4,49,0,25.9,165.031788,21.805,25.3,17
2025-09-09 15:55:00+00:00,453.7008547,49.735,0,25.9,158.5896,22.06333333,25.3,17
2025-09-09 16:00:00+00:00,450.7288445,49.10909091,0,25.9,149.5511234,22.03428571,25.3,17
2025-09-09 16:05:00+00:00,449.1076923,49.052,0,25.9,131.3574978,21.939,25.3,17
2025-09-09 16:10:00+00:00,448.5214286,49.40073584,0,25.9,114.0286976,22.25,25.3,17
2025-09-09 16:15:00+00:00,447.125,49.22135642,0,25.806,110.6935741,21.976,25.3,17
2025-09-09 16:20:00+00:00,447.4512987,49.81691919,0,25.96338384,98.41236111,21.92708333,25.3,17
2025-09-09 16:25:00+00:00,449.6941176,49.95321429,0,26,83.97735999,21.92095238,25.3,17
2025-09-09 16:30:00+00:00,450.1142857,49.91666667,0,26,72.89890741,21.89517857,25.3,17
2025-09-09 16:35:00+00:00,449.3733333,49.73935714,0,26,69.72110575,21.87150749,25.3,17
2025-09-09 16:40:00+00:00,448.9005042,49.06897927,0,26,51.81341259,21.7356,25.3,17
2025-09-09 16:45:00+00:00,447.4539683,49.635,0,26,38.41877949,21.78,25.3,17
2025-09-09 16:50:00+00:00,445.6388889,50,0,25.85,35.11707661,21.343125,25.3,17
2025-09-09 16:55:00+00:00,445.4141176,49.87340909,0,25.8,26.51104012,21.2964,25.3,17
2025-09-09 17:00:00+00:00,446.4056277,49.3944905,0,25.83051515,20.98558862,21.63555,25.3,17
2025-09-09 17:05:00+00:00,448.6,49.91212121,0,25.77272727,14.89763636,21.35714286,25.3,17
2025-09-09 17:10:00+00:00,446.3863636,50,0,25.7,11.87661491,21.50984127,25.3,17
2025-09-09 17:15:00+00:00,445,50,0,25.7,9.433666667,21.4975,25.3,17
2025-09-09 17:20:00+00:00,444.9423077,50,0,25.7,8.432861358,21.4465,25.3,17
2025-09-09 17:25:00+00:00,444.8,50.28,0,25.688,5.932759334,20.67666667,25.3,17
2025-09-09 17:30:00+00:00,443.4546898,49.79980676,0,25.6,4.908973392,20.77733333,25.3,17.00607407
2025-09-09 17:35:00+00:00,443.1574675,49.61333333,0,25.6,3.8,21.3,25.3,17.00199267
2025-09-09 17:40:00+00:00,442.5944444,50.47,0,25.6,3.022,21.3,25.3,17
2025-09-09 17:45:00+00:00,442,51,0,25.6,1.636785486,21.16,25.3,17
2025-09-09 17:50:00+00:00,442.0733333,50.50914543,0,25.55979885,1.012331368,20.89448773,25.3,17
2025-09-09 17:55:00+00:00,441.71875,50,0,25.5,0.566785714,20.723,25.3,17
2025-09-09 18:00:00+00:00,441.4,50,0,25.5,0.325516114,20.61676364,25.3,17
2025-09-09 18:05:00+00:00,441.4337662,49.72237762,0,25.5,0.091818182,20.4,25.3,17
2025-09-09 18:10:00+00:00,440.1460317,49.16742424,0,25.51623188,0,20.38871795,25.3,17
2025-09-09 18:15:00+00:00,441.7704545,49.1722488,0,25.50545455,0,20.2952381,25.3,17
2025-09-09 18:20:00+00:00,442.156044,49.24219067,0,25.4,0,20.3,25.3,17
2025-09-09 18:25:00+00:00,439.5747899,50,0,25.4,0,20.3,25.3,17
2025-09-09 18:30:00+00:00,441,49.815625,0,25.38,0,20.29196429,25.3,17
2025-09-09 18:35:00+00:00,440.8826923,49.16086957,0,25.3,0,20.22648571,25.3,17
2025-09-09 18:40:00+00:00,440.2,49.22,0,25.3,0,20.2,25.3,17
2025-09-09 18:45:00+00:00,441.15,49.96666667,0,25.3,0,20.12953571,25.3,17
2025-09-09 18:50:00+00:00,441.025,49.396633,0,25.3,0,20.08783333,25.3,17
2025-09-09 18:55:00+00:00,440.62,50.37461538,0,25.26461538,0,20,25.3,17
2025-09-09 19:00:00+00:00,440,38.34782609,0,25.2,0,19.8025,25.3,17
2025-09-09 19:05:00+00:00,440,0,0,25.2,0,19.05,25.3,17
2025-09-09 19:10:00+00:00,439.9142857,0,0,25.2,0,18.83333333,25.3,17
2025-09-09 19:15:00+00:00,440.9714286,0,0,25.2,0,18.515,25.3,17
2025-09-09 19:20:00+00:00,441,0,0,25.2,0,18.4975,25.3,17
2025-09-09 19:25:00+00:00,440.625,0,0,25.2,0,18.37753846,25.3,17
2025-09-09 19:30:00+00:00,438.9888889,0,0,25.2,0,18.3,25.3,17
2025-09-09 19:35:00+00:00,438,0,0,25.2052381,0,18.2942,25.3,17
2025-09-09 19:40:00+00:00,438,0,0,25.19375,0,18.21125,25.3,17
2025-09-09 19:45:00+00:00,437.2210084,0,0,25.1,0,18.12004351,25.3,17
2025-09-09 19:50:00+00:00,437.8444444,0,0,25.1,0,18.12070588,25.38133333,17
2025-09-09 19:55:00+00:00,436.9714286,0,0,25.1,0,18.08615873,25.4,17
2025-09-09 20:00:00+00:00,436.1333333,0,0,25.1,0,18.05827692,25.4,17
2025-09-09 20:05:00+00:00,438.0941176,0,0,25.11538462,0,17.9597,25.4,17
2025-09-09 20:10:00+00:00,437,0,0,25.2,0,18,25.4,17
2025-09-09 20:15:00+00:00,437.975,0,0,25.2,0,17.8,25.4,17
2025-09-09 20:20:00+00:00,437.6929435,0,0,25.2,0,17.7909707,25.4,17
2025-09-09 20:25:00+00:00,436.3157895,0,0,25.03818182,0,17.71466667,25.4,17
2025-09-09 20:30:00+00:00,437,0,0,25,0,17.7,25.40848485,17
2025-09-09 20:35:00+00:00,436.2,0,0,25,0,17.67369231,25.48571429,17
2025-09-09 20:40:00+00:00,437,0,0,25,0,17.6,25.5,17
2025-09-09 20:45:00+00:00,437,0,0,25,0,17.6,25.5,17
2025-09-09 20:50:00+00:00,435.5131313,0,0,25.08285714,0,17.6,25.5,17
2025-09-09 20:55:00+00:00,435.3057692,0,0,25.1,0,17.54466667,25.5,17
2025-09-09 21:00:00+00:00,435.48,0,0,25.1,0,17.494,25.5,12.96086957
2025-09-09 21:05:00+00:00,435.2622222,45.97,0,24.913,0,17.4075,25.5,10
2025-09-09 21:10:00+00:00,434.8174603,49.28888889,0,24.9,0,17.4225,25.5,10
2025-09-09 21:15:00+00:00,436.9166667,48,0,24.80208333,0,17.5,25.5,10
2025-09-09 21:20:00+00:00,436.8571429,48.63076923,0,24.8,0,17.482,25.5,10
2025-09-09 21:25:00+00:00,436.3272727,48,0,24.724,0,17.42709091,25.5,10
2025-09-09 21:30:00+00:00,438.2571429,44.91666667,0,24.7,0,17.494,25.5,10
2025-09-09 21:35:00+00:00,440.6,46.9,0,24.7,0,17.44725,25.5,10
2025-09-09 21:40:00+00:00,441.085,50.47,0,24.62493506,0,17.48425,25.5,10
2025-09-09 21:45:00+00:00,441,51.86060606,0,24.6,0,17.29541667,25.5,10
2025-09-09 21:50:00+00:00,441.7046356,49.48024194,0,24.6,0,17.2,25.5,10
2025-09-09 21:55:00+00:00,442,47.76285963,0,24.6,0,17.22142857,25.5,10
2025-09-09 22:00:00+00:00,444.1714286,48.30769231,0,24.54571429,0,17.326,25.5,10
2025-09-09 22:05:00+00:00,445.96,48.42154882,0,24.51240966,0,17.39064336,25.5,10
2025-09-09 22:10:00+00:00,445.4142857,50.31428571,0,24.5,0,17.47916667,25.5,10
2025-09-09 22:15:00+00:00,445.3846154,48,0,24.5,0,17.518,25.5,10
2025-09-09 22:20:00+00:00,446.2571429,46.07428571,0,24.5,0,17.54457265,25.5,10
2025-09-09 22:25:00+00:00,447,47.32877417,0,24.5,0,17.58055556,25.5,10
2025-09-09 22:30:00+00:00,446.6,49.78003693,0,24.5,0,17.596,25.5,10
2025-09-09 22:35:00+00:00,446.86,50,0,24.5,0,17.61622222,25.5,10
2025-09-09 22:40:00+00:00,447.0642857,48.88421053,0,24.5,0,17.62539105,25.5,10
2025-09-09 22:45:00+00:00,447.0857143,47.75,0,24.5,0,17.536,25.5,10
2025-09-09 22:50:00+00:00,447.4735043,50.05454545,0,24.5,0,17.5,25.5,10
2025-09-09 22:55:00+00:00,448.3142857,48,0,24.545,0,17.5,25.5,10
2025-09-09 23:00:00+00:00,448,48.33333333,0,24.55030688,0,17.57333333,25.5,10
2025-09-09 23:05:00+00:00,448.1460317,49.14747475,0,24.45666667,0,17.5,25.5,10
